,X,address,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state,type
2506,44383,7000 Us Highway 19 N,8fIIeyRpL-osIWF8oDGOeA,"Chinese, Fast Food, Restaurants",Pinellas Park,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '11:0-22:0'}",1,27.8359054,-82.6821588,Panda Express,33781,56,3,FL,Chinese
2580,45675,1163 Dr Martin Luther King Jr St N,5LiLyIyj08vMAfLnXa8AEA,"Restaurants, Sushi Bars, Asian Fusion, Japanese, Steakhouses",St. Petersburg,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '16:0-21:0'}",0,27.783709,-82.64666,Art of Sushi,33701,56,3,FL,Japanese
2678,47339,5870 E Broadway Blvd,SVXW9ufki_0JSFvS1hApwg,"Asian Fusion, Restaurants, Chinese, Nightlife",Tucson,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-21:0'}",0,32.2202662,-110.8655052,The Bamboo Club,85711,56,3.5,AZ,Chinese
2928,51431,8716 W Fairview,bvH082kC-JH0iL7QutCLJg,"Thai, Restaurants, Sushi Bars",Boise,"{'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",0,43.61984198,-116.29042,Siam Orchid Thai Restaurant & Sushi Bar,83704,56,4,ID,Southeast Asia
2950,51885,901 Race St,xwyRa1tu9V3_JGHMiCg8Og,"Noodles, Restaurants, Chinese",Philadelphia,"{'Monday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:30'}",1,39.9552982,-75.1545039,Shi Miao Dao Yunnan Rice Noodle,19107,56,4,PA,Chinese
133,2201,"2201 Penrose Ave, Ste3",RjISdNawGnpjsewMTSGgsA,"Restaurants, Japanese, Sushi Bars",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}",1,39.9102554,-75.1869588,KASUMI SUSHI,19145,55,4,PA,Japanese
302,4997,800 W 2nd St,DTIKGgzoKGLCNw2dNKfHZg,"Specialty Schools, Cooking Schools, Education, Restaurants, Sandwiches, Thai",Reno,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-21:0'}",0,39.524703,-119.823565,Lanna Culinary School and Events Center,89503,55,4.5,NV,Southeast Asia
929,15734,10250 Bloomingdale Avenue,GTVfnPsrtcLjCS3DxC1_qQ,"Fast Food, Restaurants, American (Traditional), Chinese",Riverview,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '11:0-21:30'}",1,27.8943025,-82.3318546,Panda Express,33578,55,3,FL,Chinese
997,17086,2420 Lebanon Pike,4M36VEsL-XV0JQ50g12EfQ,"Chinese, Restaurants",Nashville,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:0-22:30', 'Sunday': '11:30-22:0'}",1,36.1696795,-86.6804072,China One,37214,55,3,TN,Chinese
1646,28230,1942 S 9th St,w85pPE4Hy6TNf99vg3jeVg,"Chinese, Restaurants, American (New), Asian Fusion, American (Traditional)",Philadelphia,"{'Monday': '18:0-0:30', 'Tuesday': '12:0-0:30', 'Wednesday': '12:0-0:30', 'Thursday': '12:0-0:30', 'Friday': '12:0-0:30', 'Saturday': '12:0-0:30', 'Sunday': '12:0-0:30'}",1,39.924614,-75.161195,A Lin Kitchen,19148,55,3.5,PA,Chinese
1695,29022,"483 Mandalay Ave, Ste 214",bND1b-AEPAomPLpUK7dJWQ,"Sushi Bars, Restaurants, Japanese, Asian Fusion",Clearwater,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}",0,27.98148,-82.826765,Kiku Japanese Restaurant & Sushi Bar,33767,55,3.5,FL,Japanese
1897,33081,"1901 Veterans Memorial Blvd, Ste C",YwuFAksLS4mU7Clifh3YRA,"Restaurants, Vietnamese, Food, Soup",Metairie,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-18:0'}",1,30.00252709,-90.14423897,Pho Bang,70005,55,4,LA,Southeast Asia
1985,34622,1100 Central Ave,wb6JLGExZ_u0xVRvG3OT2Q,"Thai, Comfort Food, Cafes, Asian Fusion, Restaurants",St. Petersburg,"{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",1,27.77112844,-82.64998711,Pin On Cafe,33705,55,4.5,FL,Southeast Asia
2523,44672,15311 Amberly Dr,YKAcEh3jygrVpxFEugGf1g,"Japanese, Restaurants, Sushi Bars",Tampa,"{'Monday': '11:30-2:0', 'Tuesday': '11:30-2:0', 'Wednesday': '11:30-2:0', 'Thursday': '11:30-2:0', 'Friday': '11:30-2:0', 'Saturday': '12:30-2:0', 'Sunday': '12:30-2:0'}",1,28.0879453,-82.4044651,Sake House,33647,55,4,FL,Japanese
2798,49305,2868 Vista Blvd,erxLVpUukaijlSrOMczvjQ,"Restaurants, Sushi Bars, Japanese",Sparks,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,39.5562149,-119.70367,Sushi Time,89434,55,4,NV,Japanese
2907,51161,13815 W Hillsborough Ave,x3qabj6zIZK_ist3f5ztgA,"Poke, Japanese, Hawaiian, Restaurants, Food, Bubble Tea",Tampa,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-16:0', 'Sunday': '11:0-21:0'}",1,28.03303568,-82.6445895,Pok?? Falls,33635,55,4.5,FL,Japanese
190,3236,3326 S McCarran Blvd,6UizqjvZhKZkQhHstXVPUg,"Chinese, Restaurants",Reno,,0,39.483857,-119.7469072,China Empire,89502,54,2.5,NV,Chinese
209,3600,"6530 Seville Rd, Ste 102",RIXWht1pZG8pe1SJk5hhXw,"Coffee & Tea, Noodles, Restaurants, Seafood, Japanese, Ramen, Food, Asian Fusion, Poke",Goleta,"{'Monday': '0:0-0:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '13:0-20:0', 'Sunday': '13:0-20:0'}",1,34.412042,-119.854844,Poke Theory SB,93117,54,4.5,CA,Japanese
282,4801,2513 N Campbell Ave,zmpNbfRPecNkb1FhNbL1IA,"Vietnamese, Restaurants",Tucson,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30'}",0,32.252312,-110.9442978,iLuv Pho,85719,54,3,AZ,Southeast Asia
331,5572,"600 Decatur St, Ste 206A",CTAQDdtQbVpGw5FysZ6cEA,"Food, Japanese, Restaurants, Hawaiian, Food Stands, Poke, Sushi Bars, Noodles",New Orleans,"{'Monday': '10:0-18:30', 'Tuesday': '10:0-18:30', 'Wednesday': '10:0-18:30', 'Thursday': '8:30-21:0', 'Friday': '10:0-18:30', 'Saturday': '10:0-18:30', 'Sunday': '10:0-18:30'}",1,29.95607907,-90.06316157,Jazz Sushi Bar,70130,54,4,LA,Japanese
611,10342,11401 N 56th St,COIf71Hw6UaLqSNrT22CDQ,"Nightlife, Ramen, Restaurants, Asian Fusion, Japanese, Bars, Sushi Bars",Tampa,"{'Monday': '16:0-3:0', 'Tuesday': '16:0-3:0', 'Wednesday': '16:0-3:0', 'Thursday': '16:0-3:0', 'Friday': '16:0-3:0', 'Saturday': '16:0-3:0', 'Sunday': '16:0-3:0'}",0,28.052172,-82.393023,Sake2Me,33617,54,3.5,FL,Japanese
927,15683,1321 Chouteau Ave,vKe17_Y2bTHjXeFyjMbpnw,"Restaurants, Chinese, Asian Fusion, Fast Food",St. Louis,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-21:30', 'Saturday': '10:30-21:30', 'Sunday': '10:30-21:30'}",1,38.6195587,-90.203898,Park Chop Suey,63103,54,3.5,MO,Chinese
1439,24792,982 E University Blvd,wK0st2QWGin3shaIYHG0Xg,"Restaurants, Chinese, Bubble Tea, Food, Fast Food, Soup",Tucson,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0'}",1,32.231539,-110.95687,Oriental Express,85719,54,4,AZ,Chinese
1502,25790,1402 McGavock Pk,hEv9nJEcdswcxmX503HSJw,"Restaurants, Sushi Bars, Thai, Bars, Nightlife, Cocktail Bars",Nashville,"{'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",1,36.2047436,-86.7239347,Bite a Bit,37216,54,4.5,TN,Southeast Asia
1573,26827,1117 S 11th St,e1nfM_rumu9l6dLCclprAw,"Food, Ethnic Food, Restaurants, Specialty Food, Thai",Philadelphia,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0'}",0,39.9366468,-75.161583,Cafe De Laos,19147,54,3.5,PA,Southeast Asia
1720,29458,143 N 11th St,Vj28PSL29SUCUzGfkZpaDg,"Food, Chinese, Grocery, Cantonese, Restaurants",Philadelphia,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",0,39.9551451,-75.1574436,Asia Supermarket,19107,54,3.5,PA,Chinese
1850,32121,127 S 18th St,GhJ0L2bavp3FjOF9C9ghdA,"Thai, Restaurants",Philadelphia,,0,39.950761,-75.170345,Pad Thai Shack,19103,54,1.5,PA,Southeast Asia
1860,32317,645 Oscar Robertson Blvd,IgYsMdOF966ROpFT2KEBwg,"Chinese, Fast Food, Restaurants",Indianapolis,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '11:0-21:0'}",1,39.7813173,-86.1704669,Panda Express,46202,54,2.5,IN,Chinese
1895,32974,"301 W Platt St, Unit C",op_RhWyycjpOOQrgJWUMPw,"Asian Fusion, Ramen, Restaurants, Japanese, Sushi Bars",Tampa,"{'Monday': '17:30-21:0', 'Tuesday': '17:30-21:0'}",0,27.94230061,-82.4630034,Nakaya Japanese Bistro,33606,54,4,FL,Japanese
1949,33981,700 S 7th St,d8PEE7RgQyaiAQa_7FklvA,"Asian Fusion, Restaurants, Japanese, Sushi Bars",Philadelphia,"{'Monday': '17:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '17:0-22:0'}",0,39.9413387,-75.1541199,Big Eyes Sushi,19147,54,3.5,PA,Japanese
1972,34430,10019 N Dale Mabry Hwy,oZ5cOBDwTCXrbfFjq5AwQw,"Restaurants, Chinese",Tampa,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '12:0-22:0'}",1,28.042078,-82.503505,China Garden,33618,54,3.5,FL,Chinese
2078,36398,20685 Bruce B Downs Blvd,O9-YRALwLemgW4qXLl7RLw,"Restaurants, Thai",Tampa,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",0,28.1691734,-82.3528869,Top Thai Restaurant,33647,54,3.5,FL,Southeast Asia
2589,45817,487 S Kirkwood Rd,7VgIPgIV5dDPnoQ8925X2w,"Chinese, Restaurants",St. Louis,"{'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '11:30-22:0'}",1,38.574678,-90.4071054,Panda Chinese Restaurant,63122,54,3.5,MO,Chinese
240,4293,255 S  10th St,FBof1_DJG-IMRdk6WmY2IA,"Restaurants, Japanese",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,39.9467455,-75.1575593,Poke Burri,19107,53,4.5,PA,Japanese
802,13528,6527 Park Blvd N,TMQT3p3jSFOs4-yzUHWBAQ,"Noodles, Restaurants, Thai, Food",Pinellas Park,"{'Monday': '0:0-0:0', 'Tuesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-20:0'}",1,27.839491,-82.7268213,Patti's Kitchen,33781,53,4.5,FL,Southeast Asia
969,16550,1701 S 8th St,AvdhZ3RgY3xJbW-JMACcMg,"Restaurants, Chinese",Philadelphia,"{'Monday': '12:0-1:0', 'Tuesday': '12:0-1:0', 'Wednesday': '12:0-1:0', 'Thursday': '12:0-1:0', 'Friday': '12:0-1:0', 'Saturday': '12:0-1:0', 'Sunday': '12:0-1:0'}",0,39.9277438,-75.1585739,J C Chinese Restaurant,19148,53,2,PA,Chinese
1042,17812,814 S 47th St,oT_lhJd7LJpTrt8vAnN5fg,"Food, Japanese, Bubble Tea, Poke, Sushi Bars, Ramen, Restaurants",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '12:0-21:30', 'Wednesday': '12:0-21:30', 'Thursday': '12:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '12:0-21:30', 'Sunday': '12:0-21:30'}",1,39.948249,-75.2169454,Hayashi Sushi,19143,53,4.5,PA,Japanese
1096,18730,1625 Chestnut St,VqMVXxKZecFmQ2l3fzwwUA,"Restaurants, Japanese, Ramen",Philadelphia,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0'}",0,39.95224269,-75.16779841,Ai Ramen,19103,53,3,PA,Japanese
1113,19036,4965 S Virginia St,BTSX5ESOELKaR4BHdeLRqA,"American (New), Asian Fusion, Chinese, Barbeque, Restaurants",Reno,,0,39.48048042,-119.7929601,Ling & Louie's Asian Bar and Grill,89504,53,3.5,NV,Chinese
1258,21706,234 N 10th St,81NKeedNCrNo0v60QatxzQ,"Restaurants, Chinese",Philadelphia,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-0:0', 'Saturday': '13:0-0:0', 'Sunday': '13:0-22:30'}",0,39.956502,-75.155845,Charles Plaza,19107,53,4,PA,Chinese
1366,23648,4858 W Overland Rd,bW8MxvFrRnZnJoU25dvdig,"Restaurants, Chinese",Boise,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-22:0'}",1,43.5900842,-116.2419745,Quik-Wok,83705,53,2,ID,Chinese
1515,26001,2955 E Speedway Blvd,TFzKrlAKIz7h_TAgLaDW0w,"Mexican, Japanese, Sushi Bars, Restaurants",Tucson,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '12:0-22:0'}",0,32.2364159,-110.9284201,Saga,85716,53,2.5,AZ,Japanese
1660,28452,"604 Gallatin Ave, Ste 201",gutmUqtDfbNsImXOX3Zo4Q,"Sushi Bars, Japanese, Food, Ramen, Restaurants",Nashville,,0,36.182893,-86.749172,Otaku South Ramen,37206,53,3.5,TN,Japanese
1744,30010,5130 W 38th St,CwlTwIit3XNr2-I7Oq-6hg,"Thai, Restaurants",Indianapolis,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,39.824413,-86.248259,Thai Town 2,46254,53,4.5,IN,Southeast Asia
1900,33168,"9110 N Silverbell Rd, Ste 140",0VQPAz7GysqVFgARfjmQrQ,"Chinese, Restaurants",Tucson,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '16:0-21:0'}",1,32.3729118,-111.1361597,Fortune Cookie Restaurant,85743,53,3.5,AZ,Chinese
1926,33574,1098 N Orchard St,CUtMf3Bm0OAR7RpdPrs66w,"Ethnic Food, Specialty Food, Restaurants, Food, Vietnamese",Boise,"{'Monday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",0,43.614671,-116.243037,Pho Tam,83706,53,3.5,ID,Southeast Asia
2402,42500,3601 Market St,3ezpA0GTLKClCwiQ8AkkGA,"Restaurants, Chinese, Taiwanese, Asian Fusion",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0'}",0,39.95646427,-75.19441333,Danlu,19104,53,3.5,PA,Chinese
2694,47511,1112 94th Ave N,g0zQcaECU-GMJG_3Otu9lQ,"Asian Fusion, Restaurants, Soup, Food, Seafood, Chinese",St. Petersburg,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '12:0-22:0'}",1,27.85682,-82.6490923,Wok N Roll,33702,53,3,FL,Chinese
2800,49315,9150 N Michigan Rd,m01BobN463t2CiAc-F7G0Q,"Restaurants, Chinese",Indianapolis,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '16:0-22:30', 'Saturday': '16:0-22:30', 'Sunday': '16:30-21:30'}",0,39.923862,-86.229293,Yen Ching Restaurant,46268,53,3,IN,Chinese
2866,50295,2120 S Broad St,jh-Sg2S4wlelkifvhjwSlg,"Chinese, Restaurants",Philadelphia,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '12:0-22:30'}",1,39.9238557,-75.1701679,China Garden,19145,53,3.5,PA,Chinese
342,5726,11228 Fall Creek Rd,F3erdnNBAF8D1O4Q1GuamA,"Japanese, Sushi Bars, Restaurants",Indianapolis,"{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",0,39.93483881,-85.94958869,Red Sake Asian Fusion,46256,52,3.5,IN,Japanese
636,10764,"1900 Market St, Ste 100",QgDsoMYcLcVcBQ3UgVay4A,"Salad, Chinese, Food, Ice Cream & Frozen Yogurt, Fast Food, Restaurants",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}",1,39.9532599,-75.172695,Crisp Kitchen,19103,52,3,PA,Chinese
644,10957,7107 W State St,RTSlCdSGWJZy0SjTaWsMtQ,"Bars, Restaurants, Nightlife, Sushi Bars, Japanese",Boise,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-21:0'}",1,43.667042,-116.277978,Sakana Japanese Sushi Bar & Grill,83714,52,3.5,ID,Japanese
1171,20050,4955 N Sabino Canyon Rd,g8HYTbqDXLq2oUvbD7wuQA,"Restaurants, Chinese",Tucson,"{'Monday': '15:30-21:0', 'Tuesday': '15:30-21:0', 'Wednesday': '15:30-21:0', 'Thursday': '15:30-21:0', 'Friday': '15:30-21:0', 'Saturday': '15:30-21:0', 'Sunday': '15:30-21:0'}",0,32.2971925,-110.8240611,The Hidden Wok,85750,52,3,AZ,Chinese
1233,21219,5539 Edmondson Pike,YpUiKahyrFpc8MuRrT7Y6Q,"Chinese, Restaurants",Nashville,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:30'}",1,36.041889,-86.745932,Evergreen Express Chinese Restaurant,37211,52,3,TN,Chinese
1622,27726,"5520 Whitaker Ave, Ste 10",OPY3LH0XkYrczLk0NcmRig,"Vietnamese, Restaurants, Food, Asian Fusion, Sandwiches, Bubble Tea, Vegetarian",Philadelphia,"{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}",0,40.0356633,-75.1006256,Tu's Tea & Banh Mi Northeast Philly,19124,52,4,PA,Southeast Asia
2080,36431,1511 Chestnut St,htfwEs8RMX9S0xCDKK_UGg,"Salad, Restaurants, Sushi Bars, Japanese",Philadelphia,"{'Monday': '10:0-19:30', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30'}",0,39.9512711,-75.1659528,Misora Express,19102,52,3.5,PA,Japanese
2179,38365,2137 S Broadway,pRw_6xYEzFHna4dZLRLgXw,"Restaurants, Vietnamese",Boise,"{'Monday': '0:0-0:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-22:0', 'Saturday': '16:30-22:0'}",1,43.5853001,-116.194055,Dong Khanh Vietnamese Restaurant,83706,52,4,ID,Southeast Asia
2844,50001,1111 S 11th St,iVUn8TARiBRzrgvDXpqONw,"Restaurants, Vietnamese",Philadelphia,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}",0,39.93666,-75.16123,Pho Ta Restaurant,19147,52,3.5,PA,Southeast Asia
40,594,8600 Delmar Blvd,y5o2VSvj42KrXrotY3GTgA,"Restaurants, Chinese",St. Louis,"{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30', 'Sunday': '16:0-21:0'}",0,38.66029492,-90.35851479,Guo Bin Chinese Restaurant,63124,51,3.5,MO,Chinese
439,7379,2206 Market St,OmZZS72yQcPyqEDPCA3EVA,"Asian Fusion, Restaurants, Chinese",Philadelphia,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '12:0-22:30'}",0,39.9538411,-75.1770532,Golden Lake,19103,51,3,PA,Chinese
452,7599,"8249 W Overland Rd, Ste 180",oCVcvXmtVJKAH8vpFCoVyg,"Chinese, Restaurants, Barbeque, Asian Fusion, Noodles",Boise,"{'Monday': '0:0-0:0', 'Tuesday': '10:45-20:45', 'Wednesday': '10:45-20:45', 'Thursday': '10:45-20:45', 'Friday': '10:45-21:45', 'Saturday': '10:45-21:45', 'Sunday': '0:0-20:0'}",1,43.589722,-116.285309,#1 Mongolian BBQ - Best Stir Fried Noodles In Boise,83709,51,3.5,ID,Chinese
726,12203,5520 Whitaker Ave,Gm1DYE8Ko0IaYnpfvKhCXQ,"Restaurants, Vietnamese",Philadelphia,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",1,40.0356633,-75.1006256,Pho Viet,19124,51,3.5,PA,Southeast Asia
742,12494,"8206 W Waters Ave, Ste 116",E-1ex7UOOW_Ttx24j_V2EQ,"Vietnamese, Restaurants",Tampa,"{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-17:0'}",0,28.02554069,-82.57204906,Pho Phat Tai,33615,51,4.5,FL,Southeast Asia
793,13379,6370 East Golf Links Road,XizJ8cE3ciU0SeLSTlJb2g,"Restaurants, Fast Food, Chinese",Tucson,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:30', 'Saturday': '10:0-22:30', 'Sunday': '10:0-22:0'}",1,32.1915058,-110.8561767,Panda Express,85730,51,2,AZ,Chinese
911,15415,915 Race St,pX79hg6t0WsaCzU2npdK5w,"Restaurants, Japanese, Asian Fusion",Philadelphia,,0,39.955454,-75.1549,Rai Rai Ramen,19107,51,3.5,PA,Japanese
