,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state,RestaurantsDelivery,OutdoorSeating,BusinessAcceptsCreditCards,BusinessParking,BikeParking,RestaurantsPriceRange2,RestaurantsTakeOut,ByAppointmentOnly,WiFi,Alcohol,Caters,RestaurantsGoodForGroups,Ambience,GoodForKids,RestaurantsReservations,NoiseLevel,RestaurantsAttire,HasTV,GoodForMeal,RestaurantsTableService,WheelchairAccessible,BYOB,DriveThru,HappyHour,DogsAllowed,BusinessAcceptsBitcoin,Corkage,BYOBCorkage,Smoking,Music,GoodForDancing,CoatCheck,AcceptsInsurance,AgesAllowed,BestNights,DietaryRestrictions
715,1628 Sansom St,"{'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2'}",8Wqjjtq9PAK7EulkmjJtDA,"Food, Tea Rooms, Restaurants, Coffee & Tea",Philadelphia,,0.0,39.9504632,-75.1681529,Remedy Tea Bar,19102,32.0,4.0,PA,False,False,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,2,True,,'free',,,True,,,False,,'casual',,,,,,,,,,,,,,,,,,,
716,214 S 12th St,"{'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2'}",vaoSpYVAFXLvRfJGK1IF2g,"Food, Coffee & Tea",Philadelphia,,0.0,39.948074,-75.160959,Brew Ha Ha!,19107,35.0,3.5,PA,,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,2,,,'free',,,,,,,,,,,,,,,,,,,,,,,,,,,
717,3914 Lancaster Ave,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}"", 'DriveThru': 'False'}",htkrEPPQg6iH2QoBDjrEJw,"Donuts, Breakfast & Brunch, Restaurants, Coffee & Tea, Food",Philadelphia,"{'Monday': '6:0-17:0', 'Tuesday': '6:0-17:0', 'Wednesday': '6:0-17:0', 'Thursday': '6:0-17:0', 'Friday': '6:0-17:0', 'Saturday': '6:0-17:0', 'Sunday': '7:0-16:0'}",1.0,39.9622122,-75.2010239,Fresh Donuts,19104,22.0,5.0,PA,False,False,True,"{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}",True,1,True,,u'no',,False,,,,,,,,,,,,False,,,False,,,,,,,,,,
718,4360 Main St,"{'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'None', 'HappyHour': 'False', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}""}",k2YJkdLg25xlYjshpeEtkQ,"Sandwiches, Coffee & Tea, Restaurants, Food",Philadelphia,"{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:30-17:0', 'Sunday': '7:30-17:0'}",1.0,40.0255165,-75.2240968,Volo Coffeehouse,19127,251.0,4.5,PA,None,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,1,True,,u'free',u'none',False,True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,False,u'average',u'casual',False,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}",False,,,,False,False,False,,,,,,,,,,
719,1313 N Howard St,"{'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'False', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True'}",UQLWfOGTF-7T2EQlUT92Zg,"Coffee & Tea, Food, Bakeries, Restaurants, Breakfast & Brunch",Philadelphia,"{'Saturday': '10:0-15:0', 'Sunday': '10:0-15:0'}",1.0,39.9709028061,-75.1364096627,Lost Bread Co.,19122,39.0,4.5,PA,False,,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,True,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,
720,2100 Fairmount Ave,"{'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'HappyHour': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'DogsAllowed': 'False', 'ByAppointmentOnly': 'False', 'GoodForKids': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'None', 'WheelchairAccessible': 'True'}",gwxNttwUgmOn3vsHYe0pDQ,"Restaurants, Coffee & Tea, Gluten-Free, Food, Bagels",Philadelphia,"{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:30-18:0', 'Sunday': '7:30-20:0'}",1.0,39.967128,-75.172378,OCF Coffee House,19130,390.0,4.0,PA,None,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,1,True,False,u'free',u'none',True,True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,False,u'average',u'casual',True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",,True,,,False,False,,,,,,,,,,,
721,2461 North 54th St,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}",n8KfQqY4U2j8iZ4cjq8dPQ,"Coffee & Tea, Food",Philadelphia,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-16:0'}",1.0,39.99638809,-75.23442044,Starbucks,19131,17.0,2.5,PA,,False,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,True,,'free',,True,,,,,,,,,,,,,,,,,,,,,,,,,
722,320 W Oregon Ave,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': True, u'validated': None}""}",yx32jmqWOQ2ZB3RsRRfRrA,"Bubble Tea, Restaurants, Cafes, Food, Coffee & Tea, Juice Bars & Smoothies",Philadelphia,,1.0,39.9127689,-75.1535348,Mr. Wish USA,19148,15.0,4.5,PA,True,,,"{u'valet': False, u'garage': None, u'street': True, u'lot': True, u'validated': None}",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,2319 Walnut St,"{'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'""}",w0XIMGG5xwEwFdbXzkp8mw,"Coffee & Tea, Restaurants, Food",Philadelphia,"{'Monday': '7:0-18:30', 'Tuesday': '7:0-18:30', 'Wednesday': '7:0-18:30', 'Thursday': '7:0-18:30', 'Friday': '7:0-18:30', 'Saturday': '8:30-18:0', 'Sunday': '8:30-17:0'}",0.0,39.9513078,-75.1792264,Walnut Bridge Coffee House,19104,22.0,4.0,PA,,False,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,2,,,'no',,,,,,,,,,,,,,,,,,,,,,,,,,,
724,1937 Callowhill St,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'ByAppointmentOnly': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'None', 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}",COMbxg_qdhUAkR7awxkT6g,"French, Bakeries, Breakfast & Brunch, Restaurants, Belgian, Food, Coffee & Tea",Philadelphia,"{'Monday': '7:30-15:0', 'Tuesday': '7:30-15:0', 'Wednesday': '7:30-15:0', 'Thursday': '7:30-15:0', 'Friday': '7:30-15:0', 'Saturday': '7:30-17:0', 'Sunday': '7:30-17:0'}",0.0,39.9609287934,-75.1711500466,Le Pain Quotidien,19130,149.0,3.5,PA,None,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,2,True,False,u'free',u'none',True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,False,'average','casual',False,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",True,,,,,,,,,,,,,,,,
725,1100 S Columbus Blvd,"{'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'DriveThru': 'None', 'RestaurantsDelivery': 'True'}",tmYDjisEHdbgngUwL_KuyA,"Food, Coffee & Tea, Donuts, Bagels",Philadelphia,"{'Monday': '4:0-22:0', 'Tuesday': '4:0-22:0', 'Wednesday': '4:0-22:0', 'Thursday': '4:0-22:0', 'Friday': '4:0-22:0', 'Saturday': '4:0-22:0', 'Sunday': '4:0-22:0'}",1.0,39.9330290928,-75.1446103317,Dunkin',19147,33.0,3.5,PA,True,False,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,1,True,,u'free',,True,,,,,,,,,,,,None,,,,,,,,,,,,,
726,4940 N 5th St,"{'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None'}",td_BI5T5qP01T5QfD4j3Sg,"Coffee & Tea, Latin American, Colombian, Restaurants, Mexican, Empanadas, Food",Philadelphia,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-2:0', 'Saturday': '6:0-2:0', 'Sunday': '6:0-0:0'}",1.0,40.0269917,-75.1328407,El Bochinche Restaurante,19120,14.0,2.5,PA,None,False,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,1,True,,u'free',u'full_bar',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,u'average',u'casual',True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,,,,,,,,,,,,,,,,
727,1900 Market St,"{'HasTV': 'True', 'GoodForKids': 'True', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'""}",Luc4Zxqua--lv9SLErxuWA,"Restaurants, Food, Coffee & Tea, Juice Bars & Smoothies, Sandwiches",Philadelphia,"{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0'}",0.0,39.9531104,-75.1724552,Raindrop Cafe,19103,29.0,4.0,PA,False,False,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,1,True,,u'no',u'none',,False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,False,u'average','casual',True,,,,,,,,,,,,,,,,,,
728,833 Chestnut St,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True'}",4HRtArZJtcAs10gAE7_bzw,"Restaurants, Sandwiches, Coffee & Tea, Food",Philadelphia,,0.0,39.9499253,-75.1550481,COSI,19107,26.0,2.5,PA,False,False,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,1,True,,u'free',u'none',True,True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,False,u'average',u'casual',False,,,,,,,,,,,,,,,,,,
729,2100 Spring St,"{'OutdoorSeating': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""'free'"", 'WheelchairAccessible': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'HappyHour': 'False', 'DogsAllowed': 'False'}",Kt4NZ9IXvRCHI8qvV0h8qg,"Food, Coffee & Tea, Coffee Roasteries",Philadelphia,"{'Monday': '8:0-14:0', 'Tuesday': '8:0-14:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-14:0'}",1.0,39.958286331,-75.1742810459,Peddler Coffee,19103,144.0,4.5,PA,False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,1,True,,'free',,False,,,,,u'average',,,,,False,,,False,False,False,,,,,,,,,,
730,36 S 7th St,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}",stL1yXLf9C85ZccQx-ySXg,"Coffee Roasteries, Coffee & Tea, Food, Restaurants, Cafes",Philadelphia,"{'Monday': '7:0-16:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0'}",0.0,39.9498279,-75.152458,Philly Fair Trade Roasters,19106,6.0,3.5,PA,,,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,1,,,,,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",,,,,,,,,,,,,,,,,,,,,,,
731,1500 Market Street Concourse,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'DriveThru': 'None', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False'}",xYiFhIxwluJ_qYIyScWufA,"Donuts, Food, Coffee & Tea",Philadelphia,"{'Monday': '5:0-21:0', 'Tuesday': '5:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Friday': '5:0-21:0', 'Saturday': '6:0-18:0', 'Sunday': '6:0-18:0'}",1.0,39.9523167,-75.1664857,Dunkin',19102,5.0,2.0,PA,True,False,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,1,True,,u'free',,,,,,,,,,,,,,None,,,,,,,,,,,,,
732,6201 N Front St,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True'}",hDpXh2boLl6JCP3pt-XupQ,"Patisserie/Cake Shop, Coffee & Tea, Food, Bakeries",Philadelphia,"{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",1.0,40.0457684569,-75.1190741334,Paris Baguette,19120,5.0,3.5,PA,True,,True,,,1,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
733,"1701 Market St, Fl 1, 6 Penn Ctr, Fl 1, 6 Penn Ctr","{'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'Corkage': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'BikeParking': 'True', 'BYOBCorkage': ""'yes_free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsDelivery': 'True'}",nqGjZMGQ7ypfxn2KmyBW0g,"Bagels, Coffee & Tea, Breakfast & Brunch, Fast Food, Restaurants, American (New), Sandwiches, Bakeries, Food, Desserts",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '7:30-15:0', 'Wednesday': '7:30-14:0', 'Thursday': '7:30-15:0', 'Friday': '7:30-15:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}",1.0,39.95365,-75.168465,Corner Bakery,19103,149.0,3.0,PA,True,True,True,"{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,1,True,,u'free','none',True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,False,u'average','casual',True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}",,,,,,,,False,'yes_free',,,,,,,,
734,206-208 S 45th St,"{'GoodForKids': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'HappyHour': 'False', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True', 'Corkage': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BYOB': 'True'}",TJaImyntBu0ebKugcyj6eQ,"Coffee & Tea, Restaurants, Local Flavor, Cafes, Latin American, Ethnic Food, Spanish, Food, Specialty Food",Philadelphia,"{'Monday': '0:0-0:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}",1.0,39.954922,-75.2118705,Jezabel's,19104,129.0,3.5,PA,True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,1,True,,u'free',u'none',True,False,"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,False,u'average',u'casual',False,"{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': False, 'brunch': True, 'breakfast': True}",False,True,True,,False,False,False,False,,,,,,,,,
